"gene","logFC","logCPM","F","PValue","FDR","pct_tumor_cells_descriptive","pct_normal_cells_descriptive","experimental_unit","is_cell_cycle_like"
"AFMID",0.544251230229741,4.2980893048501,3.73040542183051,0.0755384704925426,0.16731079125283,0.293112559450414,0.114636642784033,"paired_patient_pseudobulk",FALSE
"HSF1",0.309385908586187,5.59006353028816,3.72626037634029,0.0756738038262239,0.167580728857433,0.564734895191122,0.276356192425793,"paired_patient_pseudobulk",FALSE
"GALNS",0.535399532555858,3.18984344309927,3.69316075791882,0.0757214772278952,0.167656480790912,0.191650519640655,0.0552712384851586,"paired_patient_pseudobulk",FALSE
"RAB40B",-0.626947005764466,4.99166389340479,3.72083553288727,0.0758071566300031,0.16781634069053,0.302976924431918,0.27021494370522,"paired_patient_pseudobulk",FALSE
"RCC1",0.398262450881791,4.55888007437427,3.71737800527928,0.0759970780293438,0.168206866038281,0.341201338735247,0.128966223132037,"paired_patient_pseudobulk",FALSE
"UBN1",-0.316867011526079,4.52241254313792,3.70293455676814,0.0761127609123469,0.168432967180718,0.317245023780166,0.18014329580348,"paired_patient_pseudobulk",FALSE
"RNASEH2C",0.456246476790577,5.60064471468694,3.71280940631244,0.0761420640475167,0.168467868738508,0.545534613352123,0.2517911975435,"paired_patient_pseudobulk",FALSE
"COX4I1",-0.362035441937386,10.5389453024819,3.71030105884819,0.0761977195739222,0.168561053428453,0.973577593799542,0.915046059365404,"paired_patient_pseudobulk",FALSE
"MSH3",-0.64830021673345,3.25633452758017,3.67391474602983,0.076293285363952,0.168742476955268,0.143737889730491,0.0992835209825998,"paired_patient_pseudobulk",FALSE
"HUNK",-0.923472159326894,2.33786850138721,3.67645920674827,0.0763134252642888,0.16875704165904,0.0790910692267042,0.0532241555783009,"paired_patient_pseudobulk",FALSE
"PPP1R14D",-1.209612179605,6.04392786895006,3.70568566781961,0.0763931980386095,0.168903447980943,0.433151312312841,0.44114636642784,"paired_patient_pseudobulk",FALSE
"ICAM1",0.800300052538946,3.41396241062466,3.63677180296887,0.076492026398957,0.169064520293871,0.174035582173683,0.0501535312180143,"paired_patient_pseudobulk",FALSE
"AC004556.1",-0.654388880824257,3.89583105335419,3.52447773548642,0.0764932082582633,0.169064520293871,0.103223533556456,0.09007164790174,"paired_patient_pseudobulk",FALSE
"LTC4S",-0.980032431010184,0.747002725995459,3.58021537276701,0.0765286186368623,0.16911276216346,0.0230755680817333,0.0184237461617195,"paired_patient_pseudobulk",FALSE
"NPNT",0.947940716204845,3.57224722607672,3.65407722790437,0.0765937968769895,0.169226756187847,0.233045622688039,0.0460593654042989,"paired_patient_pseudobulk",FALSE
"LINC01224",-0.904832597328645,1.45851696715746,3.61779631268396,0.0767401639366431,0.1695148825136,0.0331160824379073,0.0296827021494371,"paired_patient_pseudobulk",FALSE
"ZNF575",-0.925370596505732,0.851113287565344,3.62166233440101,0.0767635499918043,0.1695148825136,0.0257178087017791,0.0214943705220061,"paired_patient_pseudobulk",FALSE
"H3F3C",-0.793672357758373,1.34483236077594,3.61176602880274,0.0767650528202148,0.1695148825136,0.0366390699313017,0.0307062436028659,"paired_patient_pseudobulk",FALSE
"WIPF2",-0.493586099251229,5.0721005223982,3.6931872050503,0.0767851382655148,0.169529166768161,0.341729786859257,0.241555783009212,"paired_patient_pseudobulk",FALSE
"HDDC3",0.390237069148573,4.57092794636632,3.68902276847356,0.0768141071442948,0.16954651094715,0.359344724326229,0.159672466734903,"paired_patient_pseudobulk",FALSE
"SH3YL1",0.436177324230578,6.69694818439242,3.69317080902636,0.0768202303817567,0.16954651094715,0.734719041747402,0.362333674513818,"paired_patient_pseudobulk",FALSE
"MAP3K4",-0.481620206734671,2.6054253155147,3.66525123870905,0.0768765973086223,0.169640843050753,0.102871234807116,0.0614124872057318,"paired_patient_pseudobulk",FALSE
"AKIRIN1",-0.392483300444852,5.38148572080208,3.68936178746532,0.0769087319657914,0.169653236483733,0.464153602254712,0.281473899692938,"paired_patient_pseudobulk",FALSE
"NDUFB7",-0.287905924354046,8.24034579873583,3.69014111771882,0.0769096211714665,0.169653236483733,0.900299453936939,0.730808597748209,"paired_patient_pseudobulk",FALSE
"ZNF254",-0.579396694288671,2.14715968709942,3.62403941476671,0.0769230939719415,0.169653236483733,0.0605953848863837,0.0460593654042989,"paired_patient_pseudobulk",FALSE
"TMEM52",0.672863527096774,3.35485217485409,3.67274660714119,0.0769699903076033,0.169715768381771,0.170864893429628,0.0583418628454452,"paired_patient_pseudobulk",FALSE
"C19orf25",0.349624397622884,4.4450842983139,3.68322588704435,0.0769787103656113,0.169715768381771,0.332041571252422,0.150460593654043,"paired_patient_pseudobulk",FALSE
"BRMS1",0.342142057009802,5.58962654444303,3.68763305459351,0.0770326155947823,0.169804543936799,0.564558745816452,0.27942681678608,"paired_patient_pseudobulk",FALSE
"CLTB",-0.447098290743479,7.66030779827653,3.68551305700923,0.0770763142142378,0.169870793408968,0.768892020433327,0.688843398157625,"paired_patient_pseudobulk",FALSE
"CCDC47",-0.372508039877873,5.85710145069503,3.68130119098018,0.0772401708552535,0.170201792415559,0.543596970230756,0.327533265097236,"paired_patient_pseudobulk",FALSE
"SLC43A1",0.768024315861808,3.15676651117093,3.61426659685806,0.0773084402652361,0.170282857616103,0.177558569667078,0.0481064483111566,"paired_patient_pseudobulk",FALSE
"PURA",-0.372834854946188,4.50947811044895,3.67475864516589,0.0773174628029693,0.170282857616103,0.274440725735424,0.179119754350051,"paired_patient_pseudobulk",FALSE
"TRPM7",-0.509809366269294,3.14827315369505,3.62929148670255,0.0773179914942837,0.170282857616103,0.13228818037696,0.0910951893551689,"paired_patient_pseudobulk",FALSE
"TSC1",-0.470390715907278,2.8563666400089,3.64712402944853,0.0773338768400466,0.170287719607107,0.105513475427162,0.0736949846468782,"paired_patient_pseudobulk",FALSE
"DBN1",1.52740319861638,2.90884007730673,3.53739865446884,0.0773545241171953,0.170302362624381,0.122423815395455,0.0194472876151484,"paired_patient_pseudobulk",FALSE
"TPST2",0.545780464368735,3.91351819337514,3.66308369916608,0.0773791562417288,0.170302362624381,0.254007398273736,0.0890481064483112,"paired_patient_pseudobulk",FALSE
"ZSWIM1",1.19576274105543,0.945966931680347,3.47601672869131,0.0773933844019581,0.170302362624381,0.036462920556632,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"MYB",-0.724267411689729,4.62090628040215,3.67757681371764,0.0773952423878511,0.170302362624381,0.281134401972873,0.186284544524053,"paired_patient_pseudobulk",FALSE
"PODXL2",0.622338630116329,4.6201459286423,3.67680227630937,0.0774882519090535,0.170476892784541,0.28307204509424,0.121801432958035,"paired_patient_pseudobulk",FALSE
"KRT6A",4.02425864047485,4.55428468507789,4.01452273104406,0.0775513543220565,0.170581454623143,0.0655275673771358,0.00204708290685773,"paired_patient_pseudobulk",FALSE
"TGFB2",3.14873671257209,0.196116359160384,4.02175577879332,0.0775759816514329,0.170581454623143,0.0162057424696142,0.00102354145342886,"paired_patient_pseudobulk",FALSE
"HIST1H2BH",-1.37531118602919,2.44956154678749,3.64831569800938,0.0775905142202704,0.170581454623143,0.0574246961423287,0.0562947799385875,"paired_patient_pseudobulk",FALSE
"SDCCAG3",0.477562937123102,3.74018687271748,3.66379256653235,0.0775905845406313,0.170581454623143,0.237977805178792,0.0808597748208802,"paired_patient_pseudobulk",FALSE
"ROCK1",-0.417512464376897,4.8672332303412,3.66950072372854,0.0776825141040288,0.170753407590953,0.35212259996477,0.209825997952917,"paired_patient_pseudobulk",FALSE
"OGT",0.383581319103622,4.43936842318957,3.65017689372352,0.0778453281740555,0.1710587295835,0.309670600669368,0.133060388945752,"paired_patient_pseudobulk",FALSE
"ZSCAN5A",-0.627780422049489,1.88067977674548,3.60284417489282,0.0778488965317359,0.1710587295835,0.0591861898890259,0.0399181166837257,"paired_patient_pseudobulk",FALSE
"GTPBP10",0.631011102153667,2.68462958573967,3.5924984715895,0.0778785793824804,0.171093755657646,0.131759732252951,0.0399181166837257,"paired_patient_pseudobulk",FALSE
"SSRP1",0.35328187811527,6.23315012214541,3.6630607494483,0.0779029237444251,0.171117043157744,0.64752510128589,0.310133060388946,"paired_patient_pseudobulk",FALSE
"BOD1",0.333180602080266,5.22066819150201,3.66145135194328,0.0779201710086386,0.171124736118813,0.470671129117492,0.204708290685773,"paired_patient_pseudobulk",FALSE
"TGS1",0.564162009855724,4.53409613837584,3.64951631692779,0.0780317485904083,0.171339553783172,0.356878633080853,0.14431934493347,"paired_patient_pseudobulk",FALSE
"SYNRG",-0.431988487234639,3.28818307899322,3.62592723738925,0.0780651041340065,0.171382568589029,0.140214902237097,0.0941658137154555,"paired_patient_pseudobulk",FALSE
"FBXL19",0.779785543902981,2.07231118931795,3.56106272981898,0.0780830558428826,0.17139175691888,0.0850801479654747,0.022517911975435,"paired_patient_pseudobulk",FALSE
"ME2",-0.61646347736258,4.49895169998606,3.65369801718867,0.0782601230493947,0.171750137839761,0.315483530033468,0.182190378710338,"paired_patient_pseudobulk",FALSE
"YIPF1",0.503949199537109,3.53166333252927,3.61318926918555,0.0783017776126153,0.171811267408717,0.193588162762022,0.0798362333674514,"paired_patient_pseudobulk",FALSE
"ZNF518B",-1.72361200165784,0.864098062627164,3.46592124890195,0.0783593364810588,0.171888704812841,0.0158534437202748,0.0194472876151484,"paired_patient_pseudobulk",FALSE
"CDS1",-0.556304666132003,4.61020653896442,3.63877389954834,0.0783646818086492,0.171888704812841,0.328166285009688,0.202661207778915,"paired_patient_pseudobulk",FALSE
"NAALADL1",-1.26057705283554,0.920727393919638,3.55429831208305,0.0784588234735475,0.172045511222573,0.026422406200458,0.022517911975435,"paired_patient_pseudobulk",FALSE
"GRHPR",0.318355004478159,6.22122573591094,3.64733386182161,0.0784638082507445,0.172045511222573,0.607186894486525,0.338792221084954,"paired_patient_pseudobulk",FALSE
"MTX1",0.411413959356435,5.59153876240469,3.64650761048294,0.0785159849530857,0.172129602512047,0.54747225647349,0.263050153531218,"paired_patient_pseudobulk",FALSE
"NEK1",-0.537452713470817,2.39933500410712,3.59581820242502,0.0786071216407268,0.172299060638565,0.0891315835828783,0.0562947799385875,"paired_patient_pseudobulk",FALSE
"ATP2B4",0.919264916635843,2.21347287251942,3.50584416476929,0.0786607480098839,0.172348750159026,0.0734542892372732,0.022517911975435,"paired_patient_pseudobulk",FALSE
"UTP11L",0.4304634265086,4.87862825105976,3.64252114418416,0.0786621430135494,0.172348750159026,0.399682931125594,0.177072671443193,"paired_patient_pseudobulk",FALSE
"ALG1L2",-1.46627943100384,0.46956731719073,3.496146880897,0.0786713210565257,0.172348750159026,0.0140919499735776,0.0163766632548618,"paired_patient_pseudobulk",FALSE
"HCST",-0.596965623012476,2.26098414676084,3.59383762998976,0.0787155135509019,0.172415225846011,0.0590100405143562,0.0419651995905834,"paired_patient_pseudobulk",FALSE
"TNFAIP8L1",0.564730696214758,2.97662340484366,3.57531241043344,0.0787385634420817,0.172435376403504,0.126651400387529,0.0429887410440123,"paired_patient_pseudobulk",FALSE
"BCL10",-0.358986495963822,5.56044501360893,3.63803968226371,0.0787728309403838,0.172466587953479,0.473665668486877,0.320368474923234,"paired_patient_pseudobulk",FALSE
"PROS1",-1.0096792673809,2.67493344824147,3.6363018785905,0.0787932386764831,0.172466587953479,0.0769772767306676,0.0655066530194473,"paired_patient_pseudobulk",FALSE
"FUCA2",0.381417300218842,5.38067665092763,3.63861616608787,0.0787943736770593,0.172466587953479,0.530033468381187,0.223132036847492,"paired_patient_pseudobulk",FALSE
"EHBP1L1",-0.427003079882138,3.41033635264792,3.58340675218574,0.0788176116067124,0.172487126824322,0.143914039105161,0.103377686796315,"paired_patient_pseudobulk",FALSE
"OSBPL2",0.368373064235749,4.68812549739879,3.62072867643613,0.0788428146412596,0.172511958222088,0.410956491104457,0.182190378710338,"paired_patient_pseudobulk",FALSE
"RCN2",0.38592350686443,6.14999576717775,3.63462514601058,0.0789389895060298,0.172692043463376,0.655980271270037,0.307062436028659,"paired_patient_pseudobulk",FALSE
"AIG1",0.470088064144162,5.08229440801629,3.62592311768678,0.0792713558123068,0.173388682337178,0.435793552932887,0.193449334698055,"paired_patient_pseudobulk",FALSE
"DDX60",0.840722682103291,3.080737555531,3.55959628234349,0.0793084479288959,0.173439342475804,0.117315483530033,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"ZXDA",-1.33610104008737,0.468161739980017,3.48551755918949,0.079343200300228,0.173484868938855,0.0149726968469262,0.0174002047082907,"paired_patient_pseudobulk",FALSE
"SEPT2",0.333406675916058,6.27032411340446,3.62299051104866,0.0793628033238957,0.173497260997805,0.703716751805531,0.319344933469806,"paired_patient_pseudobulk",FALSE
"NOP2",0.476002259195514,4.15858545400967,3.61719880594485,0.07939059202862,0.173504696681549,0.293464858199753,0.113613101330604,"paired_patient_pseudobulk",FALSE
"TMEM104",0.865995285406464,1.53586878641078,3.5129412502209,0.079394076867051,0.173504696681549,0.0574246961423287,0.0163766632548618,"paired_patient_pseudobulk",FALSE
"RP11-465N4.4",0.573556761732857,3.84336372997341,3.54801809374272,0.0794912588269242,0.173686586941946,0.231107979566673,0.0859774820880246,"paired_patient_pseudobulk",FALSE
"PRKAB1",0.473241671396912,3.84709270318484,3.59753570900482,0.0796036030666912,0.173892894334764,0.231460278316012,0.09007164790174,"paired_patient_pseudobulk",FALSE
"FAM126A",1.23157296297844,1.45428978691985,3.47303083049056,0.0796136142737476,0.173892894334764,0.0530209617755857,0.00818833162743091,"paired_patient_pseudobulk",FALSE
"MOV10",0.561205793178164,3.28558971347621,3.56568248210023,0.0796512583293303,0.173944600280681,0.149550819094592,0.067553735926305,"paired_patient_pseudobulk",FALSE
"PPP1R14C",-0.888249787510775,3.93879517689554,3.56009826506045,0.0797196807166156,0.17406349086669,0.217192178967765,0.141248720573183,"paired_patient_pseudobulk",FALSE
"NAPRT",-0.686815294553664,6.30415102784316,3.61234706408779,0.0797399469755025,0.174070321269711,0.553989783336269,0.440122824974411,"paired_patient_pseudobulk",FALSE
"CTB-113I20.2",0.545387443689786,2.42568499767165,3.56131407339105,0.0797615793768358,0.174070321269711,0.10093359168575,0.0358239508700102,"paired_patient_pseudobulk",FALSE
"SPCS2",0.388810206298482,7.2916139578242,3.61133513693907,0.0797705405852243,0.174070321269711,0.815043156596794,0.489252814738997,"paired_patient_pseudobulk",FALSE
"LYSMD3",-0.569573978899299,2.73995412877592,3.56196882813792,0.0797787351939734,0.174070321269711,0.0951206623216488,0.0726714431934493,"paired_patient_pseudobulk",FALSE
"PTGER2",-1.06753876942535,1.31460237223308,3.4561451873453,0.0798081300935011,0.174078770808047,0.0325876343138982,0.0194472876151484,"paired_patient_pseudobulk",FALSE
"EIF2B2",0.5078965125596,4.24165387762981,3.60057837360098,0.0798105721905488,0.174078770808047,0.28958957195702,0.114636642784033,"paired_patient_pseudobulk",FALSE
"COL16A1",0.881213979598193,3.20392229381583,3.53835589176345,0.0798404394053802,0.174113412260813,0.121366919147437,0.0440122824974411,"paired_patient_pseudobulk",FALSE
"VLDLR",-1.64081211101981,1.54814255647413,3.46884122140207,0.0798545185990474,0.174113617610883,0.0258939580764488,0.0266120777891505,"paired_patient_pseudobulk",FALSE
"RRAD",-0.815249066103553,3.63352893229125,3.60218184440592,0.0799147173916749,0.174214363776283,0.0709881979918971,0.0757420675537359,"paired_patient_pseudobulk",FALSE
"FBXL12",-0.488064721116847,3.91433014144612,3.59617673790274,0.0800173582246663,0.174407582264898,0.196758851506077,0.137154554759468,"paired_patient_pseudobulk",FALSE
"RPL8",0.355674592996708,12.156757337662,3.6026733021015,0.0800838627291228,0.174521983367334,0.997710058129294,0.932446264073695,"paired_patient_pseudobulk",FALSE
"AP3M1",0.481020467422038,3.69186919047385,3.57271263817685,0.0801078170516354,0.17454363358293,0.216663730843756,0.0880245649948823,"paired_patient_pseudobulk",FALSE
"GLMP",0.368539114244427,4.00168523976198,3.57267515099407,0.0802462950105145,0.174785051766777,0.261053373260525,0.109518935516888,"paired_patient_pseudobulk",FALSE
"ST5",-0.628664944103762,3.59823055236945,3.59354329296161,0.0802546223001009,0.174785051766777,0.170336445305619,0.113613101330604,"paired_patient_pseudobulk",FALSE
"ODF2",0.520824746545081,3.0829097411171,3.57090388401773,0.0802720958048055,0.174785051766777,0.153073806587987,0.0460593654042989,"paired_patient_pseudobulk",FALSE
"METRN",0.90713490326652,4.29532392644432,3.58440175761464,0.0802747731728859,0.174785051766777,0.256297340144442,0.0767656090071648,"paired_patient_pseudobulk",FALSE
"NFKB1",-0.391791387003059,4.66148991639106,3.59442121872522,0.0803140967506115,0.174840095216841,0.31477893253479,0.190378710337769,"paired_patient_pseudobulk",FALSE
"MPP7",-0.672289407133259,2.78661824247446,3.53963964558218,0.0804094474902404,0.174991953145072,0.115201691033997,0.067553735926305,"paired_patient_pseudobulk",FALSE
"C11orf84",0.824016814541771,1.77343261845639,3.48604690530771,0.0804119649753381,0.174991953145072,0.0655275673771358,0.0204708290685773,"paired_patient_pseudobulk",FALSE
"SCRN2",-0.601265968116612,4.38111813705462,3.59343412633789,0.0804981416412453,0.175148875119452,0.236040162057425,0.175025588536336,"paired_patient_pseudobulk",FALSE
"RPS5",0.352220906966496,11.438017600633,3.59063420126942,0.0805332756141245,0.175194702323231,0.991368680641184,0.814738996929376,"paired_patient_pseudobulk",FALSE
