section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",73.7856234792344,-293.685049214279,-0.0414087816557588,0.00933444705491457
"P1CRC",29.1892055065264,-184.774835619906,-0.158450897035525,-0.300413548711516
"P1CRC",137.078819739517,-248.404428950997,-0.158450897035525,-0.0128699699088393
"P1CRC",150.143441023663,-275.157204557506,0.033443659954866,0.0920816299335111
"P1CRC",199.926665436699,-277.590172163933,-0.158450897035525,-0.00603742564394567
"P1CRC",76.6008084443216,-282.614732087936,0.0120200796331717,0.219673241068451
"P1CRC",155.472277509212,-232.545573846512,-0.158450897035525,0.194297645181136
"P1CRC",106.94742367212,-306.814341183049,0.268944700331664,-0.0356875093492984
"P1CRC",51.4989173193224,-198.296335780141,-0.0763899111216229,-0.24115563368758
"P1CRC",124.735885334934,-250.016586491532,0.0457377864066254,0.037783011815465
"P1CRC",121.916398306495,-287.965540397167,-0.113013499716145,0.140338547836179
"P1CRC",20.4318784527886,-251.519089469574,-0.0961956430004108,-0.135062973369502
"P1CRC",181.463156646104,-248.074540025524,-0.158450897035525,0.109317717484035
"P1CRC",186.085579844103,-281.161145846279,0.146923412938963,0.255135016025551
"P1CRC",200.825190677132,-260.583268261878,0.0134825193071464,0.120288331413272
"P1CRC",68.5614379951789,-166.39652880429,0.278865113855392,-0.3143820383835
"P1CRC",112.467672421415,-296.508748169882,-0.0777355457355815,0.252519695810703
"P1CRC",202.921770019007,-220.900105468223,0.141574158951598,0.103581501355384
"P1CRC",79.957656002568,-186.968819317503,0.0412683623512563,0.190857165550407
"P1CRC",55.751880586737,-191.677583563126,-0.0545095951656997,-0.379692858588905
"P1CRC",170.877874141443,-246.250608732356,0.104931295044334,-0.153058497365972
"P1CRC",43.0243981496774,-181.696642463305,-0.0697529355626803,-0.419968758613334
"P1CRC",176.546336686278,-272.935323206734,0.00872461370312714,0.339576268650404
"P1CRC",51.2432043687996,-199.280340328957,-0.158450897035525,-0.24115563368758
"P1CRC",110.22943392621,-245.690550609818,-0.0502762208636868,0.140372032997294
"P1CRC",49.8314318452281,-218.501314959388,-0.158450897035525,-0.41911500523241
"P1CRC",192.905952182401,-290.101638239259,-0.158450897035525,0.0353034961585753
"P1CRC",203.742461425866,-291.434841098438,0.0818965294986791,0.0532327058873378
"P1CRC",11.1146845861661,-246.008193797871,0.160914196591468,0.0987325458676841
"P1CRC",120.404026555132,-238.633316905473,-0.158450897035525,0.0301437030539354
"P1CRC",183.603563434168,-230.092642026172,-0.0168527752287452,0.0367149695201153
"P1CRC",190.287944634986,-227.195139734798,-0.00509460678430701,0.312811382459275
"P1CRC",201.226336168661,-296.836667413078,0.0605271397209011,0.180755237234622
"P1CRC",48.2657939497448,-254.242043404884,-0.158450897035525,-0.419934894677761
"P1CRC",85.7843721831415,-276.041795880313,-0.158450897035525,0.154783346736829
"P1CRC",130.614614050389,-174.859135167221,-0.0603054551824937,0.258297743949512
"P1CRC",54.9426073183715,-252.084440388085,-0.0456750984216237,-0.364026274672074
"P1CRC",144.129511364502,-259.073078983695,0.0572705904462155,0.167543509861232
"P1CRC",64.5342624600981,-175.236817209702,-0.158450897035525,-0.296479779823835
"P1CRC",186.476938413931,-239.243313530239,0.0320303244323406,0.0533588425137813
"P1CRC",191.078436842289,-248.163337748717,0.159806887517333,-0.0314465766511364
"P1CRC",124.469124635795,-278.618729145311,-0.158450897035525,0.0726721815543512
"P1CRC",78.9488872892943,-295.212323289826,0.379532609849325,0.129027416957402
"P1CRC",73.3282277837638,-157.563001567161,-0.158450897035525,-0.330897656025027
"P1CRC",158.256567101385,-304.08349368118,0.0198674040095482,-0.0739166710352442
"P1CRC",9.22611117091935,-263.498134254401,-0.158450897035525,-0.0937989033026398
"P1CRC",115.680772449912,-242.781783957583,0.478285743879403,0.0695059164212777
"P1CRC",169.901480122405,-298.026440668479,0.06835238514177,0.312427650844546
"P1CRC",76.3283381569015,-258.939856452786,-0.158450897035525,0.161095431773986
"P1CRC",14.7114587652305,-256.891084927639,0.391887885757922,0.126666045506463
"P1CRC",183.566961820647,-260.423818164144,0.467744479496938,0.151296198759463
"P1CRC",69.9064530538528,-233.72850923427,-0.158450897035525,-0.248998347762428
"P1CRC",165.064711142025,-261.485849376778,-0.0739791672217793,0.226148062876282
"P1CRC",107.306603377395,-294.734889336094,-0.0752023403786659,-0.088835448044047
"P1CRC",96.6207537794931,-303.759741309268,0.101332457577651,-0.152349545378989
"P1CRC",50.5924507646593,-242.673962679068,-0.111433231086383,-0.370108696906008
"P1CRC",75.0008214745881,-242.652753155094,0.0156821595707993,-0.150906063523158
"P1CRC",119.129959820152,-243.06022479635,0.0363341465063549,-0.00884094346413429
"P1CRC",193.025291298542,-224.507801504867,0.0216739024587911,0.13337990398873
"P1CRC",44.3428949726961,-278.371115805259,-0.158450897035525,-0.230206967039085
"P1CRC",179.571857368161,-292.197659765661,-0.0778083443976717,0.148253243380689
"P1CRC",92.5417828549772,-265.254376439594,0.050319946858416,-0.239577423354608
"P1CRC",76.5968803240461,-309.492475602046,0.0857188960594796,0.262641785547631
