section,x,y,epithelial_target_score,nearest_fibroblast_ECM_score
"P1CRC",186.081195971289,-308.039863474223,-0.0161257085767575,0.199194149667478
"P1CRC",39.4475719158833,-221.611158324582,-0.158450897035525,-0.292933590871541
"P1CRC",93.2508939789012,-242.081495639579,-0.00682122030443758,0.253659590318864
"P1CRC",130.437010101692,-299.634055168538,-0.0755442118548583,-0.074366400872074
"P1CRC",23.8670764449773,-253.276908640108,-0.069049575234922,-0.19558628400291
"P1CRC",12.0341942408319,-253.167605579046,-0.158450897035525,-0.0529039201217412
"P1CRC",200.583409633269,-286.473708326679,0.0934738451554819,-0.0859605654649362
"P1CRC",204.277005726253,-287.001057238504,0.040536642969422,-0.0823587479942062
"P1CRC",134.014568057441,-259.719407255326,-0.0597240067153652,0.0276482898310586
"P1CRC",191.142901419337,-241.259179858993,0.0846254495004576,0.190908309684566
"P1CRC",52.1412618163609,-182.273827818501,-0.158450897035525,-0.266036598199287
"P1CRC",96.6023654870816,-305.732259893405,0.0576863815457017,-0.111507454497735
"P1CRC",202.069597431519,-285.747663693431,-0.0810328128176758,-0.0859605654649362
"P1CRC",74.0705316076879,-263.110986070804,0.256325783364714,-0.0333525140349292
"P1CRC",41.147974156467,-224.339314004584,-0.158450897035525,-0.185958553129494
"P1CRC",53.9435060660092,-200.538189156225,-0.158450897035525,-0.246971631030662
"P1CRC",118.049544210534,-253.160526894093,0.49849573198529,0.203377903012998
"P1CRC",201.470579682331,-297.085522056576,0.0247012250094241,0.179045069680168
"P1CRC",120.583876170248,-245.786168724027,0.276851991672939,-0.1531148495146
"P1CRC",187.606285466339,-276.736488288734,0.448799114597597,-0.19651250421719
"P1CRC",52.0700664080682,-269.318916927721,-0.158450897035525,-0.340493060943594
"P1CRC",135.05677477207,-306.581298445389,-0.112285340728271,-0.00724820041452942
"P1CRC",162.497727969855,-245.926626350544,0.048007010892462,-0.093719114501534
"P1CRC",183.9150244128,-275.962578900099,0.0420426600686405,-0.144332969896649
"P1CRC",124.731756826272,-276.895024216852,-0.0275826342479587,0.173719769538499
"P1CRC",110.616741816745,-257.037327079386,0.0412107423148381,-0.156155122056275
"P1CRC",76.2485858797404,-293.954417467392,0.17222729010561,-0.0980073807900916
"P1CRC",89.510496744775,-299.501989055616,-0.0370733559773797,-0.121900936954578
"P1CRC",204.085872820879,-307.466705282387,-0.158450897035525,0.026602329966861
"P1CRC",173.279408962264,-305.948651412303,-0.0018174480807494,-0.20564879905873
"P1CRC",149.178362822115,-299.314268645966,0.17315345034241,-0.138444454836433
"P1CRC",81.0927965549309,-250.353271816781,0.0190268854436382,0.380561841386384
"P1CRC",187.827080072266,-226.67923144577,-0.00456656104573664,0.500118623257586
"P1CRC",185.866660532033,-278.199978960708,-0.0618914955079537,-0.00701972024085951
"P1CRC",132.224852646738,-292.992676554811,0.122387868940596,0.254352013268327
"P1CRC",92.5090030151887,-242.321236015149,-0.0966759131711225,0.376126212751803
"P1CRC",53.1296653295885,-182.036343073209,-0.158450897035525,-0.290540214903288
"P1CRC",16.5119184650679,-222.38587760363,-0.158450897035525,-0.436600890675997
"P1CRC",149.627726167639,-304.003647884309,-0.0916807158499509,-0.087286108740186
"P1CRC",70.5626326129545,-216.226671097292,-0.0494188957331369,-0.252270018035521
"P1CRC",166.248791363397,-240.289547247416,0.222255471079546,0.0207835777905306
"P1CRC",138.586477968518,-298.229914437585,0.0752508478566532,-0.0543914648459255
"P1CRC",68.065187963707,-219.655897813457,-0.158450897035525,-0.246134121610395
"P1CRC",116.10587367929,-302.953694676705,0.122394811601306,-0.121618333146514
"P1CRC",145.539727968957,-266.483905356867,-0.0307360177815155,-0.0131032043249738
"P1CRC",59.5401113280402,-208.480693416371,-0.158450897035525,-0.433363370617967
"P1CRC",77.7064008359764,-269.802444584839,-0.0239262152055242,0.147931822578323
"P1CRC",107.494577836207,-248.13120947497,0.0168385613596346,0.296071781826584
"P1CRC",117.550577485993,-306.665879444127,0.0799795066212363,-0.130352842602305
"P1CRC",167.433176737226,-245.479009699622,0.122639690999672,0.15917658529119
"P1CRC",196.449331740187,-227.498598583884,-0.0234632014863894,0.257878764824926
"P1CRC",45.9796943648102,-234.987172048987,-0.158450897035525,-0.179352891565399
"P1CRC",170.117531337379,-248.462955174467,0.0621753498551759,0.222226238656488
"P1CRC",45.694923155906,-265.561223206144,-0.076308813480262,-0.210730004756555
"P1CRC",152.93094034487,-240.659780311084,-0.158450897035525,-0.0583617637416252
"P1CRC",145.180466233639,-278.563617136898,0.234460690927358,0.0775365253399888
"P1CRC",76.7658779520306,-159.074222299986,0.22200862953982,-0.267398967326777
"P1CRC",113.499267943878,-265.201452466961,0.0667891851934861,-0.0764455298954571
"P1CRC",47.4136278901327,-186.915501605423,-0.158450897035525,-0.327881277102821
"P1CRC",83.8334662929032,-300.189221026437,0.364584591154132,0.140937741885926
"P1CRC",128.665271973774,-304.549440882556,-0.0963541137675083,-0.117029249175006
"P1CRC",164.790554360632,-264.442453943045,-0.00362386721890821,0.405089825783357
"P1CRC",162.645635307061,-282.917169823368,0.486794505201001,0.0510262314398882
"P1CRC",157.841050731233,-242.924476751592,0.0847435750255304,-0.0744962530025257
"P1CRC",105.499875572274,-276.963821830185,-0.158450897035525,-0.124736235721723
"P1CRC",114.061826286598,-284.194065534045,-0.0537006149877038,-0.12643042247036
"P1CRC",79.56996568248,-255.024391848928,-0.158450897035525,0.0936282158220831
"P1CRC",74.2651562167557,-215.767644877968,-0.0347317614438896,-0.0886417948800115
"P1CRC",73.7856234792344,-293.685049214279,-0.0414087816557588,0.0143030394444243
"P1CRC",29.1892055065264,-184.774835619906,-0.158450897035525,-0.268270836008302
"P1CRC",137.078819739517,-248.404428950997,-0.158450897035525,-0.00185108458530344
"P1CRC",150.143441023663,-275.157204557506,0.033443659954866,0.182829468908101
"P1CRC",199.926665436699,-277.590172163933,-0.158450897035525,-0.0441971946630848
"P1CRC",76.6008084443216,-282.614732087936,0.0120200796331717,0.303582775549656
"P1CRC",155.472277509212,-232.545573846512,-0.158450897035525,0.204123657082031
"P1CRC",106.94742367212,-306.814341183049,0.268944700331664,-0.0255567112185591
"P1CRC",51.4989173193224,-198.296335780141,-0.0763899111216229,-0.269386119455579
"P1CRC",124.735885334934,-250.016586491532,0.0457377864066254,0.0497004094773365
"P1CRC",121.916398306495,-287.965540397167,-0.113013499716145,0.112996114279202
"P1CRC",20.4318784527886,-251.519089469574,-0.0961956430004108,-0.131144588639688
"P1CRC",181.463156646104,-248.074540025524,-0.158450897035525,0.119878506817105
"P1CRC",186.085579844103,-281.161145846279,0.146923412938963,0.164792937587754
"P1CRC",200.825190677132,-260.583268261878,0.0134825193071464,0.212093994370308
"P1CRC",68.5614379951789,-166.39652880429,0.278865113855392,-0.287647196704488
"P1CRC",112.467672421415,-296.508748169882,-0.0777355457355815,0.294152173225387
"P1CRC",202.921770019007,-220.900105468223,0.141574158951598,0.087146995579225
"P1CRC",79.957656002568,-186.968819317503,0.0412683623512563,0.202173801629451
"P1CRC",55.751880586737,-191.677583563126,-0.0545095951656997,-0.352326849648332
"P1CRC",170.877874141443,-246.250608732356,0.104931295044334,-0.145014536490691
"P1CRC",43.0243981496774,-181.696642463305,-0.0697529355626803,-0.372889188327724
"P1CRC",176.546336686278,-272.935323206734,0.00872461370312714,0.33959182150833
"P1CRC",51.2432043687996,-199.280340328957,-0.158450897035525,-0.269386119455579
"P1CRC",110.22943392621,-245.690550609818,-0.0502762208636868,0.139314368533217
"P1CRC",49.8314318452281,-218.501314959388,-0.158450897035525,-0.393995635349897
"P1CRC",192.905952182401,-290.101638239259,-0.158450897035525,0.0486298970405542
"P1CRC",203.742461425866,-291.434841098438,0.0818965294986791,0.0431574798933191
"P1CRC",11.1146845861661,-246.008193797871,0.160914196591468,0.110000675674162
"P1CRC",120.404026555132,-238.633316905473,-0.158450897035525,-0.0526121735143461
"P1CRC",183.603563434168,-230.092642026172,-0.0168527752287452,0.0536895424464628
