iteration,wald_z,HR_per_SD,mean_matching_distance,maximum_matching_distance,n_genes,unique_genes,genes,warning
85,-1.42564078874508,0.854967080380835,0.273155672863904,1.08209987455043,21,21,"EFEMP1;TMEM200A;ID3;TMEM263;HSPB6;PLBD1;C3;SELENBP1;SLPI;SMTN;PDE4D;ARHGDIB;G3BP2;PPP3CA;NFKBIZ;SAMD12;EFNA1;RGS2;SYCE1L;AFF4;FOXM1",""
86,0.217289183283294,1.02373506786626,0.282785815919786,0.89067614972103,21,21,"PRKACB;CLU;CDC42;PRRG4;CHGA;H2BC12;MYLK;NFKBIA;GPR160;SLC39A10;TMTC3;SH3KBP1;BTNL3;DNMT1;CDH1;MMP1;CYB5A;CD163;NF2;RASGRF2;EPB41L4B",""
87,-1.89295022144768,0.818549613965525,0.279170181216234,1.18001727927081,21,21,"MX1;CRYZL2P;CPNE1;DKFZP586I1420;ABCG2;FOS;TPBG;IFITM1;SERPINF1;PPIG;PTBP3;SNHG17;APOBR;GALE;TUBB6;CCL18;SMCO4;GBP3;SENP1;HECTD1;FOXA2",""
88,-1.72211583082209,0.848815006873047,0.264157322820509,1.10416198154214,21,21,"CLIC5;NT5E;ELF3;BCL2L14;DCDC2;HNRNPDL;PARM1;MSN;CXCL1;KCTD9;CASD1;FAM171A1;RBM3;TMEM14A;PLAAT3;DPEP1;SH3BGRL2;IGKV1-17;FOXP1-IT1;ITK;EPB41L4B",""
89,-1.68159225876162,0.842435455320611,0.235209096900169,0.781713030331053,21,21,"SMOC2;TNFRSF11A;IGFBP4;GMFB;RUNDC3B;GGH;SPARCL1;TGFBI;AXIN2;CENPA;LRRC75A;EIF1AX;RP2;GLUD1;SPON2;INHBA;LGMN;AGR2;LINC00475;PIERCE2;TTC22",""
90,-0.554450172606856,0.942301034238565,0.29047116267876,1.19677027677115,21,21,"C1QB;SPAG1;SGK1;GALNT1;STRN3;SERPINB6;SLC6A8;SORL1;GBP3;ECM1;SRGAP1;NEU1;SRPK2;ELF1;PTCH1;SERPINB5;SEC61A1;IFIT3;ZNF696;ZNF112;ANGPTL2",""
91,-1.69692557973013,0.831515056672436,0.272144295752544,0.969254269343298,21,21,"LYPD8;RBP1;TMEM97;KANK2;INO80D;C11ORF96;CXCR4;YWHAZ;PMEPA1;RPP25;KLHL23;SHROOM3;DNAJC22;GDE1;KCTD12;TPM2;NAPRT;CXCL8;NKX3-2;NOD2;PLEKHH1",""
92,-2.01617670040816,0.844365213781796,0.289413287547568,1.22884178744243,21,21,"PRRX1;SYT13;CHMP4C;SLCO4A1;SCUBE3;ITM2C;MT1H;CDK1;SULF1;NAT1;ARRB1;ARGLU1;EIF4A1;TOP2B;MFAP2;GOLGA8A;AP5M1;LOC105379173;NFX1;ZNF585B;MAP2K6",""
93,-1.21148542133973,0.887881532573603,0.299248522030309,1.257779831943,21,21,"CCL28;RAB27B;CDC42EP5;ARFGEF1;LRRC17;RNF43;IGKV1OR2-108;TXNIP;ELOVL5;GRB10;CREBRF;PANK3;KIF1C;NUP37;MELTF;AKAP12;PGD;MUC5B;SLC60A2;ESPN;CES3",""
94,-1.6299919980502,0.854596945875409,0.300938801220622,0.852855306352828,21,21,"ANXA13;DNAJC12;ISG15;LMO7;BEST2;FUT4;ADM;C11ORF96;CXCL14;PRRG4;TNFRSF10A;FKBP11;LAIR1;ELF1;HOXB9;CNN1;PHF14;ANTXR1;PIK3CB;PNN;JPH1",""
95,-0.446783259214901,0.956844417012786,0.284986617956113,0.984286400827951,21,21,"ADAMDEC1;PRAP1;H2BC5;MKI67;EFNA5;GDF15;MT1H;CDC42;AGR2;STARD4;GTF2H3;EIF1AX;KIF2C;PLSCR1;CD53;CHN2;BBLN;MYL9;PAX8;CCNL1;RPS11",""
96,-1.17028434915633,0.891938005365652,0.254074916470518,0.625004962850497,21,21,"TESC;SLC3A1;CEBPA;GALNT12;REN;RPL38;MRPS21;DDIT4;EIF5A;NAT1;FAIM;CENPF;CASP8;YPEL5;F3;SRGN;STXBP3;RAB27B;PUS10;NUTM2B-AS1;FAR2",""
97,-1.7926427121291,0.841658803124372,0.281038405467433,0.938139259257771,21,21,"CXCL10;PRAP1;ZNF91;TBC1D4;NOX4;COL5A1;MT1F;CEACAM6;PROM1;PCDH18;CBR3;SNHG19;DNLZ;RUVBL1;SPAG1;TESC;GSE1;IL1B;SERPINF2;NSMCE4A;DDX6",""
98,-1.34534577917791,0.888512641584339,0.305285643707415,1.14128991235409,21,21,"EMB;RETREG1;SPARC;GPC4;GUCA2B;LOXL2;CES2;OSBPL8;KRT19;KIF20A;MSANTD4;GSE1;KDM7A;RCN2;CRACR2A;MATN2;HAT1;COL5A2;GOLGA2P10;ITK;F3",""
99,-2.30441599597823,0.727672146801338,0.241156262091279,0.738326843914241,21,21,"WWTR1;IFIT3;MTSS1;ARFGEF1;TNFSF11;HLA-DPB1;CCN1;ANXA1;HLA-DRA;PCDH18;TXNDC16;CTSB;DUS4L;BMI1;PDGFC;IGLV@;SEC23A;PLCB4;GLB1L;GKAP1;FERMT1",""
100,-1.6833381675381,0.813809189242553,0.270557191720872,0.899529810889698,21,21,"CLIC5;ENPP2;IGFBP4;C3AR1;PPP1R3C;MGST1;S100A14;S100P;DUSP1;PITPNC1;FOSL2;CPNE3;HDAC4;CRBN;HKDC1;IGFBP5;PHYH;PM20D2;COX4I1;TNFRSF9;NIPAL2",""
101,0.0116382407078678,1.00122443283605,0.289805024905507,1.24049471881103,21,21,"AQP3;SLC1A1;FAM13A;FERMT1;FGF19;PLBD1;CMBL;TCEAL9;DMBT1;LMO4;LPXN;FKBP11;PRSS16;TEAD1;GBP1;LOC105379173;DTD1;ARL4C;RPLP2;RBL1;CDK6",""
102,-2.2967780538041,0.800962979488097,0.258523899161254,1.02660103626427,21,21,"BGN;PHLDA1;OAS1;CSE1L;TLR3;MTMR11;EIF2S3;RNASE1;GPNMB;SCARB2;AOAH;SHROOM3;NBEAL1;CFAP97;ANP32E;LGR5;MYO1D;PDCD6P1;RPLP2;SLAIN2;HKDC1",""
103,-0.185367114434437,0.979273225761383,0.237185788769209,0.74569336609191,21,21,"SLC2A3;XDH;RASSF3;CBFA2T2;ONECUT2;BEX3;PARM1;COXFA4L3;GPR160;TMEM30A;TRMT2B;AGPAT5;CRABP2;GLOD4;PIK3AP1;AKAP12;MRPS12;LINC02086;CMKLR1;C5;NID2",""
104,-0.599140608254951,0.936069787885187,0.293801003286118,1.24413330870604,21,21,"CFD;COL12A1;DAB2;LGR4;DAPP1;TM4SF1;SERPINF1;RNF128;POSTN;LSP1P5;CLMN;SLC35A1;SULT2B1;ARID5B;ANG;SERPINA1;ARFGAP3;CXCL1;PRKCE;HSPA12A;GSTO2",""
105,-2.47284753277564,0.746041653207641,0.315281794489396,1.26919401011968,21,21,"HUNK;PLAAT4;BNIP3L;TNFAIP3;PRR16;IGFBP5;GDF15;C11ORF96;CDH11;PPIG;WWP1;PLPP5;DPH6;YPEL5;SLC44A4;RAB27B;DNAJC2;CHI3L1;CFAP92;SPIDR;ANLN",""
106,1.0496597121262,1.16067993206592,0.261756055789727,0.687825607203291,21,21,"DCN;TCIM;H2BC5;COTL1;CD36;SERPINE2;C1R;SOX9;IGKC;CCDC71L;MT-ND6;FCGRT;CDC45;ARMCX6;PPP1R14D;SLPI;AHR;SRSF6;PEAR1;FRMD4A;TGM2",""
107,-1.8441270483061,0.821447400974883,0.274192787666721,0.88038460592343,21,21,"PM20D2;MRC1;CEBPA;SPIN4;SERP2;HOXB7;MYH11;BEX3;MAOA;PDGFA;LMLN;SULT1A1;SNHG30;STK39;EDN1;EFEMP1;VAMP3;TRIM31;C1QTNF6;ZC3HAV1;SULF2",""
108,-1.7834299644322,0.789984073128415,0.255522712951684,0.881985375214222,21,21,"DCN;SCML1;C12ORF75;F12;PLEKHS1;MSN;IGLV@;IGFBP5;IGKC;EFEMP2;XYLT1;NRIP1;PCCA-DT;HEBP1;G0S2;AREG;GLG1;CLIC5;MIR34AHG;TUBBP5;CAVIN1",""
109,-1.66300681440416,0.849247949038341,0.275558922438236,0.894991142071947,21,21,"CYP3A5;GGT6;CDH3;CEP55;SATB1;RNF43;RGS2;HMGA1;SERPINA1;SPIN4;CERCAM;BTN3A2;AGFG1;ITPA;EFNA2;IGHD;SNRNP25;ALDH1A1;SEC31B;PDE7A;TYMS",""
110,-1.33507188508276,0.883275272805911,0.298302382528808,1.20868780815946,21,21,"WFDC2;ARL14;PRR11;PCDH18;PCLO;COL15A1;ATF3;NME7;C9ORF152;IL13RA1;RAB11A;FAM171A1;COX15;PQBP1;MAFB;PSAT1;GATA6;ANTXR1;TCF7L1;PIP4P2;GINS2",""
111,-0.655973550169956,0.91583459682511,0.290241326770756,0.916664454773759,21,21,"BGN;IGK;TIMP2;MBNL3;SOX6;PRR11;MAFB;C12ORF57;CLRN3;NAT1;MEX3D;PURA;RECQL;STK39;PLAT;EPDR1;PLGRKT;NEAT1;HSPB2;SUCNR1;TCFL5",""
112,-2.74033705888996,0.76146426950346,0.297001736895046,1.13922264462428,21,21,"TMEM200A;XAF1;MRPS21;LZTS3;GUCA2B;GSKIP;MT1X;SELENBP1;IRS2;CCDC18-AS1;PRKG1;CHORDC1;RALGPS1;RYBP;MAFB;IGKV1-17;PLSCR1;IGK;LINC03064;LOC100996583;SLCO4A1",""
113,-2.76399636977177,0.771794162362155,0.260516323652172,0.899529810889698,21,21,"CXCL2;RNF186;MYB;BUB1B;NSUN7;GGH;SPARCL1;SQOR;DUSP1;IRF1;YTHDC2;KLF6;LMLN;MT-CO3;AHCYL2;WFDC2;GSE1;C1QB;BLTP2;CCDC146;RBPMS",""
114,-0.496768030103517,0.942174449004553,0.271491025839511,0.985571466729468,21,21,"IGHD;MUC20;TIMP2;UHRF1;IL7;LOXL2;GUCY2C;C11ORF96;CA12;PPL;NMNAT3;NKTR;TRPM7;C1GALT1C1;ALOX5AP;SERPING1;STARD10;MYL9;POU5F1P3;LRRC8E;ISG20",""
115,-0.185413782351386,0.980856523603201,0.282439652486717,0.755258047578036,21,21,"CLU;HUNK;NRIP1;DGKH;PPP1R3C;ADM;PIP5K1B;SERPINB1;ID1;NUCB2;BIRC5;SLC9D1;DAPK2;GLUD1;LOC105379173;FGGY;CHMP4B;CA2;SYCE1L;IGF2BP1;KHDRBS3",""
116,-1.51921987337441,0.864881431492518,0.278090593235098,1.13922264462428,21,21,"GSTM3;RETREG1;TM4SF1;CLDN15;MAPKAPK5;TMEM45B;CARMIL1;RASSF3;IRS2;CEP55;ADGRA2;CHMP4B;ZNG1B;ETFB;PLA2G10;GCNT3;NAA38;WWTR1;CYP11B2;COX7B;DGKH",""
117,-1.45964131920099,0.865445056191722,0.255524054987679,0.999574632211718,21,21,"GSPT2;NT5E;ZNRF3;SUB1;MYBL1;ZNF91;NQO1;ITM2C;CES2;FAM217B;RNFT1;RELL1;UBE3B;LMNA;NAMPT;IGLV@;EPB41L4A-AS1;LOC105379173;SLC67A2;ZNF503-AS1;GALNT7",""
118,-0.151260072027002,0.982679069426105,0.289066743708116,1.2237074676617,21,21,"PPP1R14C;GSTM3;TRABD2A;FITM2;SYNGR3;NEBL;AEBP1;PKM;S100A14;KMT2C;NAPEPLD;KRAS;WASHC1;ARMCX6;TUBB6;MGP;TMPRSS4;C3;C1QTNF6;EOMES;PCDH18",""
119,-2.38958353990597,0.776628559956905,0.282484592212235,1.01199455608706,21,21,"APOE;MUC1;NAP1L1;TMX4;TNMD;PDGFRA;CA12;SOX9;HLA-DPB1;NAAA;MBOAT1;TM9SF3;FAM210A;WDFY1;CAV1;AXIN2;CD2AP;AKAP12;MICA-AS1;PDP2;ELK3",""
120,-0.973830517647112,0.904310655817243,0.313604510564142,1.25219953090187,21,21,"WFDC2;SERPING1;ECT2;CSE1L;VLDLR;C12ORF57;MELTF;MSMO1;PFN2;TMEM260;FZD1;UBE2T;DTWD1;PRXL2B;GASK1B;LOC105379173;CHMP5;C1QB;ZNF317;PNN;CAV1",""
121,-0.526075412557359,0.946228429434252,0.273936082164758,1.25912244413146,21,21,"MYL9;TCEA3;CPNE1;AKR1B1;ROBO2;DKK3;NPNT;PYGB;MUC2;HMMR;PRP4K;CHMP4B;BMP1;MPC1;KHDRBS3;GCNT3;SEC61A1;PCCA;SALL2;SIGLEC1;CDKN3",""
122,-1.69368771092624,0.839431542954689,0.294809034313352,1.18001727927081,21,21,"C2CD4A;CXCL9;LOXL2;ATP11A;FOXC1;CDC25B;CKB;MSN;SERPINF1;ZWILCH;TEAD2;NRARP;LRIG2;CRBN;ADORA2B;FGGY;KLF6;ADIRF;GLI1;SLC6A4;TNS4",""
123,-1.92318898221691,0.828167878036527,0.309390668048233,1.0877120438801,21,21,"GZMB;PROS1;BNIP3L;BCL6;RUNDC3B;MXRA7;APIP;TMEM97;LAPTM4B;SINHCAF;GPT2;ANTXR2;ZNF267;WASHC3;STXBP1;SLC3A1;DNAJC2;ALOX5;SPATA33;KCNJ8;TGM2",""
124,-1.17149556618874,0.884126116812257,0.254598111035272,0.997443742495656,21,21,"GALC;MAFB;PALLD;ZKSCAN1;IGFL2;PMEPA1;AKR1C3;C19ORF33;SLC12A2;NAT1;TMTC3;PRC1;C1ORF210;COMT;PMAIP1;IGFBP2;SEC23A;PRAP1;YAF2;NSMCE4A;SAMHD1",""
125,-0.311661886409025,0.96440354577113,0.292850495961939,1.25275132689085,21,21,"XDH;NR1I2;RB1CC1;CAVIN1;DAPL1;S100A4;ADIRF;HSPB1;TUBA1A;PTK6;KLHL23;PTP4A1;RBM4;BRD3;RBMS1;PHLDA1;DTD1;ALOX5;AASDH;CALCRL;CDKN3",""
126,-2.31219679544188,0.750365553612818,0.227062016256909,0.873370637440529,21,21,"PCMTD1;IFIT3;NREP;SLC22A23;XPNPEP2;GPR160;TMT1A;BEX3;RNA45SN5;PALM2AKAP2;YTHDC2;TCF12;PCYOX1;SLC25A39;ZCCHC24;CXCL8;RBBP4;CXCL9;APH1B;COL13A1;NID1",""
127,-0.100743871092391,0.989288147186379,0.310396359187453,0.936118970556964,21,21,"ZNF655;NAT2;TRIB3;DGKH;PARP8;SNHG17;ZG16B;CTSH;TMEM176A;BOP1;METRN;CHORDC1;THAP10;NOL11;RGS5;DUOX2;DUSP6;ADIRF;ATG4C;C18ORF54;F12",""
128,-1.32863793248453,0.855030583072743,0.278530068985828,1.24260220671892,21,21,"MGP;EHF;MT1H;FUT2;PCDH19;FXYD3;SRGN;MT2A;ATP8B1;BCL6;NMNAT3;STAG2;OPLAH;UBE2K;FLNA;XDH;DENND4C;ADIRF;TCF7L1;MINDY2;AKR1B1",""
129,-1.2992714907576,0.863570311396841,0.311340311897549,1.10416198154214,21,21,"NEAT1;SCRN1;CTSC;EMP3;KANK4;CRYZ;PMP22;SLC12A2;CXCL1;RAD51AP1;SPTBN1;LAMB3;FECH;AP5M1;ROBO1;SERPINB5;WASHC3;ANTXR1;WBP11;ZNF551;ACSL1",""
130,-1.60225545077536,0.849972198139347,0.310955444892317,0.995234757042197,21,21,"IL1RN;TCEA3;CDH3;MACROD1;SOX7;SEMA3C;TRIM29;MMP2;RNF43;DEPTOR;KRT10-AS1;SNHG12;YOD1;ST14;GNE;TPM2;STARD10;IGK;MAP4K2;DMXL1;IRF1",""
131,-1.65152229896431,0.844720764193496,0.261677898371609,1.09360681292445,21,21,"IQGAP2;HOXA5;BNIP3L;SYTL2;HOXD11;CDC42EP5;HOXB9;PALLD;SOX9;TMEM30A;COBLL1;NKTR;TBC1D31;VPS4B;WWTR1;MMP7;TMC4;EFEMP1;ATAT1;LIPT2-AS1;MBNL3",""
132,0.763329992242102,1.11278053120544,0.290540261849695,1.09464480282062,21,21,"HLA-DMA;RAB27B;ZNRF3;MID1;PRKD1;TSPAN6;C11ORF96;CHCHD10;MT1H;CORO1A;ANKH;TCF12;NR2F2;TMED4;SGMS2;SLPI;STK39;TNS1;PEAR1;IGF2BP1;TGM2",""
133,-2.30530931804273,0.796382431804354,0.272187181758134,0.837377490727699,21,21,"RARRES1;TIMP3;GUSBP11;MXD1;ABCG2;SLC38A1;MT1F;GOLM1;MYLK;TP53INP2;THAP10;LRATD2;BCKDHB;PTRHD1;TOP2A;AGR2;PTPN11;CCL2;SLC2A11;SMYD2;SOD2",""
134,-0.342304626631535,0.961224178460947,0.290387898237611,1.00783932924561,21,21,"FAP;TNS1;ERO1A;MBNL3;STMN2;LAPTM5;S100A14;SERPINE2;PLA2G2A;F12;LZTFL1;CTSC;THAP10;CRELD2;TMPRSS2;PDCD6P1;DENND4C;PCMTD1;ACOT11;MIR4458HG;BCL6",""
135,0.23736747152698,1.03129461654872,0.311579992591737,1.16000709589192,21,21,"FABP6;AMIGO2;ERRFI1;PCDH18;ABTB3;GJA1;CKB;LGALS4;SET;SLC46A3;ITGA11;MRC2;ZNF697;BBLN;MAFB;ARSL;INPP1;GBP3;CAMK1;SEPTIN7P13;NID2",""
136,-1.80953533508261,0.822133652345026,0.26444820066625,0.856217384533193,21,21,"HLA-DMA;AKAP12;MT1F;F12;P2RX7;GMDS;ALOX5AP;AKR1C3;MT1E;OXR1;ATP13A3;FAM83D;BCKDHB;WDFY1;MELTF;ASPN;CUL5;EDN1;GOLGA2P10;U2SURP;FERMT1",""
137,-0.618092533473626,0.942173828572906,0.263085188398188,0.925119059718994,21,21,"FABP6;PDGFC;ARHGDIB;EZR;NPC1L1;MT1X;LOC105379173;FABP5;SCNN1A;CEP55;RAVER2;DYNC1LI2;PHOSPHO2;TRAPPC4;FLNA;QPRT;SMIM19;RGS5;ZNF561;ESM1;RPS11",""
138,-1.68495994405701,0.856757327489783,0.282050699385177,1.02866424480538,21,21,"CCN1;PLAAT4;AURKA;KIF4A;CHGB;PFDN4;MUC1;TMEM176B;IGLL3P;SMTN;SHANK2;RNASEH2A;DDX52;ARID5B;ITGB8;DACH1;ACSS2;HOXB3;TYW5;GLDC;PRSS2",""
139,-2.25463906890304,0.832143883711446,0.303865831899612,0.998224777918491,21,21,"COL5A2;RBP1;NRARP;GALNT12;RASGRP1;RNASE4;UGT8;TCEAL9;VIL1;TMEM139;LINC03040;PRR15L;GTF2H3;TRAPPC8;DNAJC15;IGFBP5;TMED4;NOX1;MIR34AHG;MAGI2-AS3;FITM2",""
140,-0.384281292156332,0.953187619538995,0.282723812266221,1.16000709589192,21,21,"DCN;IQGAP2;AUTS2;FITM2;STMN2;RAB31;CTSK;MMP2;SET;GAS2L3;PITX1;KRAS;RBM4;MVP;DNAJC15;BGN;EPB41L4A-AS1;MEP1A;SPATA33;LINC00467;SELENOM",""
141,-2.51152356187065,0.795611706785248,0.281650671135819,0.998224777918491,21,21,"GREM1;TNFRSF11A;TAP1;PAPOLA;B4GALT1;MT2A;GBP3;SERPINB6;VIL1;ZNF544;TNFAIP2;YAE1;PHYKPL;VPS4B;TLE2;FBN1;ADK;PLCB4;DAGLB;MIPEPP3;PKDCC",""
142,-2.18669312434709,0.805296584385488,0.274655101658192,0.82785713857409,21,21,"WFDC2;BGN;HILPDA;FAM107B;TAF9B;TMEM45B;GNE;C12ORF57;GDF15;SINHCAF;C3ORF52;XIAP;ARRB1;POLR2K;PDGFC;CHN2;CD47;CCL28;ZNF561;DGKA;EPHX1",""
143,-2.02668742311758,0.83093921542675,0.281092002191299,1.12895138550794,21,21,"AZGP1;TNFRSF11A;PRKCI;SUB1;RASGRP1;PRR15L;SERPINE2;HSP90AB1;CD55;IFIT5;TULP4;PURA;JAK3;ADRM1;CRYZ;PTPRO;HAT1;GALNT6;NF2;LINC01004;TUBB6",""
144,-1.42927086946654,0.854179389633045,0.300261975346233,1.11243198415019,21,21,"VCAN;GGT6;ALCAM;SVIL;RASGRP1;ZBTB38;HBB;ISG15;SLC40A1;ENGASE;COBLL1;IPO5;SLC30A4;SUZ12;MMP11;PPP1R14D;SEC23A;PRKACB;ANKRD13B;SLAIN2;DGKH",""
145,-1.65399554200402,0.855466070141907,0.301938320977883,1.26323169285192,21,21,"TMEM64;PRKACB;CD53;ATP2C2;SLC9A7;PFKP;HBA2;PLBD1;SEMA3C;IL22RA1;ZNF367;STT3A;PWWP3A;AP5M1;GNE;GPX3;ACADM;CREB3L1;FXYD2;NOD2;SYBU",""
146,-0.47650704687189,0.954286956643131,0.295490381441688,1.2237074676617,21,21,"SAMD12;TRIM31;STT3A;GALNT12;MMP28;PRR15;EDIL3;TPM1;S100A14;NAT1;SHANK2;VAMP3;DPH6;PLSCR1;AKR1C1;SYT13;ZNF511;PI3;CD5;ZDHHC13;ASPM",""
147,-0.17927844241302,0.980609064249921,0.26070650166252,1.0694615550009,21,21,"MUC1;VSIG2;MYADM;SMIM3;HHEX;DPYSL2;LY75;SET;TIMP2;F2RL1;TNFAIP2;ANTXR2;SLC16A5;NUP37;TTC39A;ST6GALNAC1;ST14;TMEM64;C8ORF58;LINC00467;SYBU",""
148,-1.04840799786636,0.911793796579134,0.284702085836918,1.11883186564548,21,21,"CREB3L1;CRACR2A;ITGA2;GADD45B;MCTP1;GMDS;LPP;FAT1;FABP5;NUFIP2;CDV3;MLXIP;ACYP2;NMI;STXBP1;GCNT3;KRTCAP3;APCDD1;FOXP1-IT1;AFF4;CDCA7L",""
149,-0.462971430466683,0.954461421135831,0.250548119596122,0.621788847847234,21,21,"PRAP1;SRSF6;IL2RG;GJB3;SCG2;FSTL1;AREG;MAOA;TFF3;RAD51AP1;PRPS1;PRR11;H2BC6;MAPK6;BMP4;GZMB;NT5C3B;LAPTM4B;NRGN;CNOT7;SULF2",""
150,-1.41260705159419,0.866346985445014,0.305750881442904,1.15855073218068,21,21,"CHI3L1;RHOBTB3;ZNRF3;AGL;VLDLR;CLDN3;MTSS1;S100A14;GUCY2C;PTGR1;CTSZ;SMC4;RECQL;SUZ12;EGR1;WFDC2;UBE2V2;MGP;IL11RA;CNOT7;TRIP13",""
151,-0.951692763305234,0.912210899312081,0.294206549670645,1.14128991235409,21,21,"MUC1;INHBA;TCEAL9;RNF19B;SCUBE3;SERPINB1;GPA33;PMEPA1;KRT19;SLC18B1;C3ORF52;ATP6V1C1;AGFG1;PNP;EFNA2;QPRT;TMED4;C3;PBX4;KLHL35;PCDH18",""
152,-1.3001901948196,0.872545246848018,0.284784537156958,1.24049471881103,21,21,"EMB;PROX1;DKK3;BCL2L14;WSB1;PSMG1;GJB2;CDC42EP5;DMBT1;TGM2;CBR3;MGAT4A;CEP44;IP6K2;ARSL;AQP3;ACADM;BST2;RPS6KL1;TCEA2;SLC44A3",""
153,-0.829480803631411,0.914221260003812,0.303020758686701,1.20406847120723,21,21,"WWTR1;RHOBTB3;ITGA2;GALNT1;GNA14;FSTL1;ANP32E;GDF15;CXCL3;TNFSF10;ARRB1;VAMP3;KNTC1;ITPA;ZG16B;KLK10;RYBP;CCN1;PVR;RASGRF2;NID1",""
154,-2.20174967084308,0.825102299296357,0.293857969430903,1.04326549730741,21,21,"MRC1;FARP1;KRAS;LRIG1;GLIS3;PCMTD2;TCEA3;ADD3;ST6GALNAC1;GALNT7;JAG2;SCARB1;LRRC75A;EXOC1;MFAP2;ANTXR1;CORO1C;TRIM31;LYSMD1;AHNAK;JPH1",""
155,-1.83067259598669,0.845327433253691,0.282628594844158,1.14830137279883,21,21,"ZNF655;SAMD12;EPS8L3;PAPOLA;P2RY1;A2M;GJB2;SERPINE2;GUSBP11;IRF7;PLEKHG4;SMC4;GMPS;PSMC6;PLAT;TMC5;RAD21;CLIC5;PXN;EEF1D;TMPRSS2",""
156,-0.127396179673062,0.986258042997288,0.297552689398637,1.14830137279883,21,21,"WFDC2;FBLN1;ADM;TMX1;KANK4;ELOVL5;PRR15;RRM2;GUSBP11;HMMR;FAM13B;TUBB2A;NECTIN2;FNIP2;PHLDA1;CXCR4;TMPRSS4;TRIM22;FXYD2;IGF2BP1;TPM4",""
157,-0.904835698853208,0.894864402716776,0.300304104539745,0.98211004898093,21,21,"TIMP3;EHF;RNF128;KANK1;ZNF880;SPARCL1;ZG16B;SLC40A1;MT1G;SMIM3;LMLN;PGM1;CRABP2;COX20;ROBO1;PHLDA1;NAPRT;PFN2;DSTYK;CNOT7;LCP1",""
158,0.187498266572342,1.02097482606062,0.285913631705676,1.00079393337265,21,21,"VSIG2;CLU;ITGA6;PVT1;PRKD1;AOC1;ZG16B;SERPINE2;IGFBP5;ACTR2;CRAT;GRTP1;MAST4;RRS1;TNS4;IGKV1OR2-108;PSMF1;GNE;ZDHHC11;C5;NID1",""
159,-0.981285707925241,0.908069911086936,0.246428586679712,0.8926125280206,21,21,"FABP6;PRAP1;PRSS8;SRD5A1;IL1A;MT1H;PDZK1IP1;ANXA1;AOC1;TP53INP1;FZD1;NOTCH2NLA;SEPTIN6;PIEZO1;MYH10;GBP3;TMPRSS4;DACH1;ACOT11;TUBBP5;THY1",""
160,-0.197330991919998,0.976408762090614,0.293605237563655,1.22448000073547,21,21,"AKAP12;AK4;ID3;KRCC1;THRB;GAS5;HOXA10;PPIB;IGFBP7;PTGR1;PHF20L1;RCAN1;RP2;PIN4;HOXB3;MUC20;CAMKK2;CD163;ZNF30;IGF2BP1;NID1",""
161,-2.21918229986636,0.785333677451939,0.262008690619813,0.869807511190725,21,21,"CHN2;ZNF655;C1R;PANK1;MCC;TMT1A;COL5A2;TPX2;CTHRC1;SLC39A5;DGAT2;NAPRT;ZNF397;REEP5;RPS24;MUC1;FCHO2;MMP7;ZFPL1;LYPD6;FUT8",""
162,-1.86721370553012,0.83509499369041,0.278276414281639,0.998646174111278,21,21,"IL1B;CLIC5;ZMYND8;ZFP36L2;SCNN1B;PSMG1;MAOA;TMT1A;LGALS1;CENPN;NDRG3;CEBPA;NECTIN2;EIF2AK2;MYH10;PBK;STK39;IL1R2;FGF1;NSMCE4A;ANGPTL2",""
163,-1.16349131119621,0.878095539969287,0.28971840014736,1.02660103626427,21,21,"APOC1;SLC44A4;TOX3;HBEGF;STK31;CMBL;HLA-DMA;MT1G;GPNMB;FZD6;CASD1;FCGRT;FSTL3;MRPS26;PCOLCE;IGFBP2;VAMP3;TMEM106B;PASK;HSPA12A;VWA5A",""
164,-2.59408305583159,0.784940469419982,0.279690803236657,1.11883186564548,21,21,"GALC;CRYZL2P;TXNIP;PLEKHH1;AP1S3;ATP8B1;PSAT1;PLS3;FABP5;MYO5B;PTPRM;RCAN1;CDV3;DCUN1D5;XK;AK4;AP5M1;TMEM106B;SLC60A2;PDE7A;TLE2",""
165,-1.59961738612438,0.854055643839202,0.277979972043146,1.13137500593787,21,21,"WWTR1;IGLV3-10;UBE2L6;JPH1;FST;ITM2C;ADIRF;FOS;TOX3;CEP55;CD300A;VPS36;NUP50;COMT;SLC6A8;HBA2;GCH1;PSAT1;FXYD2;MIR4458HG;FAR2",""
166,0.464618184256174,1.0522512434599,0.267737065586676,0.876746203884725,21,21,"MUC1;INHBA;KRAS;EPB41L2;PAPLN;HEPH;BIK;ENO1;MT1X;AIF1;PARD6B;MUC3B;UPP1;CAMKK2;SLC44A4;GCNT3;LGMN;GREM1;DNAJC17;FAT4;ACTR2",""
167,-1.19771821418946,0.892153716041267,0.257314292912389,0.653525655292375,21,21,"NR3C2;RNF186;NRARP;BCL2L14;H3C10;SLC38A1;CEACAM1;S100A16;S100P;TNFAIP3;ATP2B4;RNF141;CCR5;SUZ12;CRISPLD2;DACH1;TCEAL4;PARM1;KRT81;TMEM200B;PKDCC",""
168,-0.548054813018503,0.931818995418894,0.278922100210285,0.899529810889698,21,21,"HOXB3;IFI6;TM4SF1;AK1;SCG2;PDGFRA;NQO1;CKS2;DUSP1;TBC1D4;APBB1IP;CD47;BAG5;WASHC3;FBN1;FGGY;TMEM230;TMEM200A;TYW5;MINDY2;LTBP1",""
